Elevation,Slope,Rainfall,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Standard_yield
332.8595,9.9259405,1725.6,13.25,0.65,Silt,5.722592425,0.005285768,0.448639186
726.2852,5.460063,858.5,13.05,0.57,Sandy,5.029456307,0.224425446,0.560232152
678.22504,18.821959,564.4,13.55,0.59,Sandy,5.567555678,0.448148608,0.41082317
670.40027,17.272419,1034,13.55,0.62,Sandy,4.521146476,0.267294949,0.549251165
661.9295,33.91863,1049.2,14,0.68,Sandy,5.217414096,0.909071686,0.462420467
678.78735,9.07968,952.7,12.3,0.59,Sandy,4.937512663,0.644217107,0.456926063
295.2558,12.496398,1687.3,13.1,0.66,Silt,6.480615919,0.012173674,0.514508795
376.24493,18.40097,1513.9,11.85,0.66,Silt,5.531000786,0.046131167,0.410231533
879.6023,16.696085,2328.9,13.75,0.72,Volcanic,5.390155977,0.320007695,0.60820845
790.9893,30.925005,538.8,13.1,0.63,Sandy,6.04423602,0.243217665,0.535760328
803.59546,0.5840669,1125.2,13,0.58,Sandy,5.562367194,0.395787798,0.319697104
397.57617,0.6479588,1460,12.65,0.6,Peaty,4.39719445,0.053972364,0.592771998
824.05725,9.107752,1472.5,13.35,0.63,Volcanic,4.120215395,0.038696128,0.62858101
401.08975,5.335019,1517.1,13.45,0.62,Silt,6.88485075,3.26E-08,0.367119279
719.7445,9.434952,1247.2,13.85,0.62,Volcanic,4.60058693,0.035069841,0.70610055
593.9192,1.0927265,1987.6,14.45,0.65,Silt,6.992208114,0.072051365,0.503454155
1016.4573,22.778812,882.7,14.05,0.63,Sandy,5.01436728,0.065815315,0.579123356
406.94916,9.646453,1552.4,12.95,0.64,Silt,5.925230714,0.188829049,0.477705396
655.20514,22.625618,1942.7,13.75,0.71,Volcanic,5.674115355,0.213526095,0.621293828
892.3774,5.74338,1249.9,15.3,0.6,Volcanic,4.49542394,0.02550717,0.613449686
860.79065,24.533012,632.4,13.15,0.62,Sandy,6.205308729,0.261976381,0.578798414
580.5982,16.237925,985.7,12.7,0.62,Loamy,5.720590705,0.913208645,0.442644447
767.55615,25.622334,1720.1,12.5,0.7,Volcanic,5.576051238,0.205203842,0.535709522
803.1145,15.423576,1156.9,14.15,0.63,Sandy,4.84967445,0.260873719,0.521482788
490.24,3.5222237,589,13.15,0.55,Loamy,5.906028589,0.002633668,0.670298934
630.33307,6.8526154,685.7,11.9,0.57,Loamy,5.045708798,0.417629947,0.615442872
640.08136,4.3452015,1317.5,13.6,0.61,Volcanic,4.837620778,0.871521553,0.54244782
755.89417,19.759157,1798.7,14.45,0.69,Volcanic,5.040546547,0.122335806,0.523912551
401.83356,11.689008,385.1,12.5,0.56,Loamy,6.118421712,0.009972102,0.652603557
613.9857,9.303758,1626.4,13.25,0.64,Silt,5.504472838,0.068380295,0.485720261
620.7276,4.931982,930,12.8,0.58,Loamy,5.041375703,0.151021493,0.593316908
545.2077,5.2196918,1511.8,13.15,0.62,Silt,5.677363441,0.107161121,0.483015983
668.0138,2.0910106,538,13.55,0.54,Sandy,6.509309139,0.449683338,0.472892177
894.74023,14.928359,850.5,13.6,0.6,Rocky,5.894522578,0.237123307,0.35365765
687.4769,5.4584575,460.9,13.25,0.54,Sandy,6.024592254,0.212218822,0.565704967
576.5042,18.600685,1003.2,11.4,0.63,Loamy,5.611306683,0.155962118,0.653615326
669.39624,18.803766,802,11.6,0.61,Sandy,5.222161985,0.137260647,0.530733702
798.2751,8.745701,1664.8,13.85,0.64,Volcanic,5.317094396,0.158250971,0.755438264
497.0792,8.361466,680.8,12.45,0.57,Loamy,5.811384689,0.10836955,0.631832243
609.1716,3.5099406,575.2,13.35,0.55,Loamy,6.673949085,0.193418722,0.66895166
592.1884,13.793722,593.9,13.2,0.58,Loamy,5.564751609,0.24559192,0.637355732
645.73584,7.681616,1279.9,12.8,0.61,Volcanic,4.025597799,0.837092737,0.271663183
462.0987,0.94447494,1569.5,14.2,0.61,Peaty,5.202755765,0.079553497,0.705555735
870.18024,10.580549,1801.6,14.2,0.66,Volcanic,5.101427138,0.234860826,0.440210226
968.6172,1.1316125,908.9,13,0.56,Rocky,4.802357579,0.209405481,0.423006385
480.67636,16.657154,1143.6,11.9,0.63,Loamy,5.291251896,0.40999855,0.479338598
263.2158,4.3369737,1686.1,12.25,0.63,Silt,5.62685526,0.003613701,0.428111009
724.6686,6.3191004,1820.3,13.8,0.65,Volcanic,4.287459969,0.116097326,0.812810177
664.0812,12.821311,1089.3,12.9,0.61,Sandy,4.847066457,0.263074122,0.37287705
457.0907,13.573934,464.8,11.45,0.57,Loamy,5.781271963,0.010240951,0.657009796
270.83588,7.1714826,1625.5,14.4,0.64,Silt,6.629221372,2.43E-05,0.390199195
707.4078,6.78643,1425.4,13.7,0.62,Volcanic,4.717457987,0.780331885,0.537619429
682.54315,3.5252566,1194.7,13.1,0.59,Sandy,5.977217166,0.790321198,0.33350578
760.1002,12.928496,657.8,11.8,0.58,Sandy,6.415012653,0.321348776,0.574392823
593.1933,18.928133,1120.2,13,0.64,Loamy,4.737747635,0.604436252,0.490933276
381.1782,2.2926884,1844.4,13.65,0.64,Silt,5.510489873,0.109190973,0.48621726
846.7595,0.6897069,1168.5,12.2,0.58,Rocky,5.749666368,0.59924182,0.213321631
697.30554,2.6057475,1835.2,13.9,0.64,Volcanic,4.410784703,0.084455014,0.853423693
763.4663,10.028344,788.7,13.75,0.58,Sandy,5.659619371,0.300045559,0.465576758
638.9717,14.852564,1304.6,13.4,0.64,Volcanic,4.147304807,0.827422822,0.475094292
635.79034,12.70521,423.4,11.5,0.56,Loamy,5.899879247,0.142821695,0.680481611
727.476,14.183578,630.6,13.45,0.58,Sandy,5.061238226,0.227459579,0.59607712
884.92065,22.61382,759,13.4,0.62,Sandy,4.631322143,0.186956698,0.460043923
586.42535,7.448438,1170.9,13.2,0.6,Loamy,5.766335358,0.257143974,0.56299619
759.16547,12.930666,515.3,13.95,0.57,Sandy,4.545969906,0.306948317,0.497997964
343.30515,5.4819474,1695.4,13.15,0.64,Silt,7.077624877,0.042736436,0.475257887
623.04266,16.40512,584.7,13.95,0.59,Loamy,5.646854176,0.452012719,0.644226951
608.0603,17.28436,366.8,12.6,0.57,Loamy,5.947208933,0.266122175,0.651878796
503.44928,3.2628539,1604.8,12.7,0.62,Silt,6.434334124,0.050913345,0.550561646
765.4123,17.867699,571,14,0.59,Sandy,6.053086965,0.120996504,0.591148983
560.7227,5.705846,746.4,13.95,0.57,Loamy,5.974932122,0.060185332,0.692432365
648.1061,19.530596,1052.7,14.3,0.63,Sandy,6.321344038,0.894401242,0.210239821
510.7525,4.989752,390.4,11.65,0.54,Loamy,4.888438538,0.016782312,0.574448188
820.7513,11.358442,1279.2,12.7,0.62,Volcanic,5.840961638,0.127836691,0.515824597
631.18915,4.520614,935.5,14,0.58,Loamy,6.377503752,0.274750656,0.453783466
282.95966,5.8194675,1618.8,12.45,0.63,Silt,6.606885931,2.78E-05,0.5171871
516.26843,1.9271113,1989.4,14.15,0.65,Silt,7.383292125,0.03131464,0.48624031
867.6223,53.96045,609.9,12.85,0.71,Sandy,5.851437093,0.223593861,0.63177226
860.9256,2.7002647,851.6,13.45,0.56,Rocky,6.043147082,0.235493443,0.59372214
762.6193,7.394337,1339.5,13.45,0.62,Volcanic,4.701967429,0.384282734,0.40872391
602.0844,6.859046,1271.9,13.35,0.61,Peaty,4.883073153,0.019051708,0.623259911
833.2328,2.7560506,1403,12.55,0.61,Volcanic,4.124773326,0.209547219,0.595046394
581.7916,10.428389,1826.3,11.65,0.66,Silt,6.057697675,7.66E-07,0.506003164
542.30994,17.953949,1108.2,14,0.63,Loamy,4.763395584,0.482918039,0.443763048
470.5771,10.832593,1096.4,14.05,0.61,Loamy,5.344234296,0.64672425,0.554306205
644.04645,10.882029,931.5,13.85,0.6,Sandy,5.353633615,0.087828758,0.565350133
866.0994,43.827293,897,15.2,0.7,Sandy,5.804269083,0.268037976,0.598894232
692.19977,17.224844,499.3,12.6,0.58,Sandy,5.952718696,0.109466958,0.515472331
352.88043,14.516547,1722.6,12.4,0.67,Silt,6.254165371,0.045140598,0.509162028
380.38635,1.5351543,1743.8,13.1,0.63,Silt,5.616708407,0.057679018,0.471569507
644.4411,8.045987,848.7,12.55,0.58,Sandy,5.104519439,0.119367805,0.43616535
428.21707,22.238897,1831,13.6,0.7,Silt,6.295938742,0.098191054,0.539024773
480.56985,4.5954046,1610.6,12.6,0.63,Silt,7.3092222,0.038914148,0.359553417
728.625,36.617043,2060.9,13.1,0.76,Volcanic,4.173856702,0.135958275,0.722130719
810.49603,22.433332,1415.4,13.35,0.67,Volcanic,4.178054959,0.189033747,0.621164143
729.3709,18.221972,1098.5,14.15,0.63,Sandy,6.353889526,0.12049474,0.54791997
813.5084,8.32729,800.7,13.55,0.58,Sandy,5.274404385,0.278738372,0.454064507
414.5627,2.217315,1852.2,12.45,0.64,Silt,6.683152707,0.064089685,0.511951428
600.1474,15.308844,847,14.3,0.6,Loamy,5.698510733,0.571494842,0.583107082
828.41406,2.1979744,1596.2,12.75,0.62,Volcanic,5.695463413,0.323038986,0.648596476
578.7494,1.1781911,1106.3,12.75,0.58,Loamy,5.924208559,0.804169442,0.470931876
690.6964,7.53029,591.4,13.2,0.56,Sandy,5.032129266,0.141156117,0.427835566
652.48303,22.720915,621.9,13.5,0.61,Sandy,5.812864336,0.354061877,0.497212183
899.37085,35.988068,2395.1,13.85,0.78,Volcanic,3.95140848,0.313661176,0.492793463
890.534,13.0382185,1265,14.35,0.63,Volcanic,4.430159398,0.040937903,0.608407601
593.49493,1.627338,826.2,12.6,0.56,Loamy,5.72643967,0.401716334,0.587540434
729.2956,29.184996,489.3,12.55,0.62,Sandy,5.282312046,0.207527902,0.425476229
858.9609,1.5615888,1168.1,13.55,0.59,Rocky,5.677805724,0.602627826,0.307799376
762.57196,7.6095276,743.8,12.3,0.57,Sandy,5.748310829,0.204414152,0.606247161
699.3997,4.4324408,459.3,12.85,0.54,Sandy,5.032921706,0.191151905,0.577392242
753.99786,3.030769,1258.5,12.7,0.6,Volcanic,5.934154283,0.03828047,0.564450311
543.8711,15.307672,360.1,13,0.57,Loamy,6.285032391,0.102104826,0.702008893
723.22675,14.936131,1793.6,13.45,0.67,Volcanic,4.961340418,0.11571182,0.418981232
711.5039,73.8991,830.4,13.35,0.78,Sandy,6.128997344,0.371921523,0.356517798
503.60913,8.65517,1486.6,13.3,0.63,Silt,6.22607257,0.15149439,0.447768358
760.4387,5.5123544,866.5,12.3,0.57,Sandy,6.423605692,0.380846513,0.529720445
471.99243,13.422384,1883,13.3,0.68,Silt,6.967990543,0.063833534,0.46611035
690.16296,12.889547,2030.6,13.15,0.69,Volcanic,5.558578667,0.289623057,0.604400639
856.8476,4.9513464,597.3,13.75,0.55,Rocky,6.032022445,0.235538137,0.581842651
439.4807,30.223026,1876.3,12.9,0.73,Silt,5.589913588,0.140458474,0.503166059
608.1471,19.003265,975.3,12.5,0.62,Loamy,5.417425275,0.238278865,0.573808068
799.87146,15.666646,2057.7,13.3,0.7,Volcanic,4.802759671,0.220009244,0.742727648
678.6844,20.034061,1175.2,13.2,0.64,Sandy,6.347471853,0.270554891,0.449590414
835.1931,7.0942893,885.6,13.05,0.58,Sandy,4.901242637,0.277456965,0.456098434
494.95615,5.601345,1507.6,12.8,0.62,Silt,6.859435669,0.007034216,0.449283508
673.25085,4.286401,1210.3,12.75,0.6,Volcanic,5.894625951,0.035661446,0.535323034
469.9399,18.628576,396.1,12.3,0.58,Loamy,6.295824715,0.01653554,0.588487029
754.96515,26.955278,2017.6,14.55,0.73,Volcanic,5.474651194,0.21336813,0.764305938
760.1851,3.598623,1268,13,0.6,Volcanic,5.943161939,0.757706544,0.346592283
849.88214,6.127523,1213,17.3,0.6,Volcanic,4.851388528,0.037718051,0.49596058
656.3561,30.131882,955,12.3,0.66,Sandy,5.816743038,0.325799145,0.536110062
566.6747,52.294212,1190.7,12.55,0.74,Loamy,5.472500226,0.690215991,0.426651643
839.7252,0.59419376,1349.4,14.45,0.6,Volcanic,4.063397401,0.127686327,0.580811574
574.76263,9.742106,1811.5,13.55,0.66,Silt,7.277258422,0.153715856,0.391599175
743.4616,5.3179064,1747.8,13.05,0.64,Volcanic,4.906613839,0.145572269,0.385046421
658.12866,35.104065,470.3,12.7,0.64,Sandy,5.20666121,0.140094666,0.596912092
804.8358,7.8995066,544.1,11.85,0.56,Sandy,5.574834772,0.273231561,0.623744438
579.4316,8.117732,1378.7,13.3,0.62,Silt,6.699153768,0.049602499,0.431906991
668.73236,7.7828383,1880.8,13.4,0.66,Volcanic,4.713545098,0.330352956,0.33035516
684.1726,4.827089,787.3,12.65,0.57,Sandy,6.018730014,0.260936514,0.551591055
635.6687,12.18025,738.7,14.15,0.59,Loamy,6.196498929,0.210415792,0.707612313
856.65753,5.7916303,1156.8,12.65,0.6,Rocky,6.206410928,0.585059956,0.263456381
552.498,26.526234,1090.1,13.7,0.66,Loamy,4.760758412,0.748157091,0.474653286
628.9556,12.444346,1671.6,13.5,0.66,Silt,6.139289511,0.074548318,0.463947938
772.50116,2.443884,881.5,12.15,0.57,Sandy,6.612280163,0.333245581,0.541253758
728.17316,8.278,529.6,13.15,0.56,Sandy,5.420759347,0.128169206,0.499816693
420.35373,19.904972,1578.4,12.6,0.67,Silt,5.29964015,0.077166407,0.622945713
836.4872,8.640496,688.5,14.05,0.57,Sandy,5.665855042,0.172704271,0.5291615
457.76196,8.801421,1422.9,13.95,0.63,Silt,5.631063875,0.005490673,0.684543196
419.74872,9.110705,1728.3,12.95,0.65,Silt,7.459979622,0.045291903,0.436011665
327.77527,1.7416594,1630,13.1,0.62,Silt,7.03727921,1.59E-05,0.51421956
893.39813,20.974398,1374.8,13.05,0.66,Volcanic,4.315481787,0.105666851,0.604857385
544.4314,14.823707,1267.9,13.3,0.63,Silt,5.673583733,0.064227494,0.51067427
729.15247,4.9789243,870.4,14,0.57,Sandy,4.874177573,0.241326049,0.493778097
577.65924,12.990478,1030.5,12.65,0.61,Loamy,5.941795773,0.762249457,0.300828528
675.0608,7.0360737,624.3,12.25,0.56,Sandy,6.007398415,0.319432648,0.565798356
756.5068,2.9129624,575.5,12.4,0.54,Sandy,5.933113639,0.271544036,0.595479974
517.85754,16.315704,278.5,12,0.56,Loamy,4.626838639,0.124128029,0.541950638
709.5987,11.961946,967.3,12.6,0.6,Sandy,5.247240734,0.717747959,0.497085956
768.6775,8.355812,1242.3,12.9,0.61,Volcanic,5.648016427,0.274758317,0.481646198
764.3334,10.427997,622.9,13.55,0.57,Sandy,5.459446472,0.230909111,0.629430166
792.17926,14.703523,2099.4,14.35,0.7,Volcanic,5.508209523,0.184055961,0.721643233
529.7419,5.3638644,678.2,13.4,0.56,Loamy,6.37568024,0.127934889,0.681194032
454.02963,13.215746,1330,11.7,0.63,Silt,5.282790125,0.007449312,0.492947299
739.524,6.874992,482,12,0.55,Sandy,6.587374325,0.214698411,0.585243132
567.62573,13.707663,411.2,13.25,0.57,Loamy,5.156375016,0.054222684,0.596762116
759.0634,9.432919,1341.1,12.95,0.62,Volcanic,5.412412382,0.029061967,0.485096035
690.9264,14.480171,972.8,13.1,0.61,Sandy,5.317227725,0.017630549,0.592706167
868.22974,8.070372,1382.3,14.7,0.62,Volcanic,4.379722067,0.096101767,0.425267662
623.66473,29.824684,459.5,14.1,0.62,Loamy,5.480206922,0.417753802,0.634990092
526.04126,19.379536,1116.7,14.3,0.64,Loamy,5.096585436,0.189745281,0.478999173
848.30896,32.862247,1739.7,13.75,0.73,Volcanic,5.089569884,0.257601797,0.746453393
530.4156,9.192388,1493,12.1,0.63,Silt,7.118061269,0.007171192,0.520239261
636.9009,3.5875118,1190.6,12.2,0.59,Loamy,5.36130219,0.216209775,0.552693568
871.26764,2.1569123,1417.8,13.45,0.61,Volcanic,4.955525136,0.046148943,0.475743199
781.5721,3.40605,664.7,12.65,0.55,Sandy,5.687988883,0.403861384,0.481738744
634.6427,4.641272,620.7,12.2,0.55,Loamy,5.045392566,0.184418183,0.607840982
593.34174,9.480391,1517.5,12.4,0.64,Silt,7.260191622,0.058782758,0.355421311
521.44604,15.505146,1652.2,12.8,0.66,Silt,5.818112993,0.076734832,0.475540545
426.3293,19.865622,1625.1,12.7,0.68,Silt,6.579357535,0.073065377,0.501825677
443.77527,9.831627,1281.5,11.5,0.62,Silt,6.802220309,0.067328943,0.555277194
692.22076,15.296918,988.7,12.4,0.61,Sandy,5.877975509,0.184415476,0.591654963
809.88104,10.834137,1157.1,13.75,0.61,Sandy,4.878863326,0.234313405,0.504383325
588.0813,3.5677364,1353.9,11.45,0.61,Peaty,4.716076514,0.059961053,0.638185751
738.0229,5.097913,1368.2,12.55,0.61,Volcanic,5.378309296,0.807176467,0.280325449
777.53015,8.555346,1142.4,13.3,0.6,Sandy,4.879374362,0.115061146,0.412161719
611.3379,28.843046,1553.4,14.35,0.7,Silt,5.551695129,0.024406747,0.481670688
710.2537,1.7273902,1351.2,13.35,0.6,Volcanic,5.141797005,0.098547745,0.463967822
806.42053,14.968803,635.4,13.25,0.59,Sandy,4.668780004,0.294091977,0.547852254
433.5869,20.225082,1846.1,13.7,0.69,Silt,5.377686778,3.78E-05,0.492581078
728.06683,4.433856,626,11.6,0.55,Sandy,6.017159909,0.238866648,0.537685956
672.0203,19.04872,1127.6,13.45,0.64,Sandy,6.488751389,0.147101692,0.47537217
528.957,5.6779747,1680.9,14.95,0.64,Silt,6.497235865,0.021491596,0.491154701
712.27454,1.8099346,1753.8,13.65,0.63,Volcanic,4.896086809,0.052817429,0.379128558
752.6931,6.196232,1360.1,14.35,0.61,Volcanic,5.574674661,0.023089784,0.542609263
686.7985,3.3474402,1421.6,13.55,0.61,Volcanic,5.959564749,0.503573199,0.461418325
716.13745,7.180213,1360.9,14.1,0.62,Volcanic,4.024809617,0.249895375,0.619519657
697.21985,5.5512896,1111,13.1,0.59,Sandy,6.731431701,0.060756075,0.480863216
596.9944,3.4536505,825.6,12.65,0.57,Loamy,6.198440601,0.397880257,0.645175284
662.78326,0.74125606,946.6,12.4,0.57,Sandy,5.96557145,0.59698379,0.264660027
672.0767,6.0048056,899,12.35,0.58,Sandy,6.323365131,0.36500605,0.373137487
820.7652,5.797899,1458.7,13.9,0.62,Volcanic,4.24794546,0.176939122,0.638896576
743.20825,7.264572,1130.4,14,0.6,Sandy,5.288771784,0.279349094,0.544577116
419.30334,5.153589,1772.6,13.5,0.64,Silt,5.928034441,0.042836232,0.510924991
839.2123,4.6043997,2368.2,13.8,0.68,Volcanic,4.137684236,0.337176862,0.551867318
613.9571,11.466262,831.5,13.4,0.59,Loamy,4.860871924,0.11633233,0.616742843
549.56824,4.8915534,1447.6,13.1,0.62,Silt,6.734101517,0.007988882,0.410692759
707.0584,31.734755,458.9,13.05,0.63,Sandy,5.090529972,0.284457052,0.570595871
763.26,10.877374,2063.6,13.05,0.68,Volcanic,4.343974971,0.240127428,0.718560967
653.68335,5.830307,648,12.6,0.56,Sandy,5.046638681,0.241322238,0.577619259
405.41382,1.8414154,1589.3,13.1,0.62,Silt,7.355529473,0.052771146,0.332313049
748.07666,13.584066,1139.5,12.6,0.62,Sandy,5.031821744,0.267728811,0.544349971
491.9948,12.769146,1467.3,11.35,0.64,Silt,5.558933221,0.005720348,0.436802304
597.0379,1.6347122,1296.7,11.4,0.6,Peaty,5.147484313,0.056327289,0.417876402
625.60724,5.4354672,1828.8,15.3,0.65,Silt,7.181111119,0.087125417,0.406086061
652.4753,2.4645498,1554.1,12.9,0.62,Volcanic,4.424441811,0.065580314,0.779981862
729.40515,2.8452353,1590.3,12.85,0.62,Volcanic,5.28228998,0.273070647,0.499467833
641.0317,10.964033,1326.2,13.7,0.63,Volcanic,5.612307101,0.099180986,0.477813485
719.17706,4.483188,1113.8,13.2,0.59,Sandy,5.278541022,0.0711071,0.570498181
872.4198,6.1288753,2408.5,13.1,0.69,Volcanic,5.916874282,0.312938846,0.589577171
407.35263,19.015537,1869.8,13.8,0.69,Silt,6.332728938,0.027620567,0.525910466
539.1801,1.140172,1343.3,13.55,0.6,Peaty,5.300657159,0.010332194,0.456147116
769.7074,31.535059,893.9,13.15,0.66,Sandy,5.054284276,0.178674812,0.572289498
352.92526,9.442156,1837.9,13,0.66,Silt,6.723776016,0.053715234,0.501557079
547.71875,33.59265,1001.6,13.95,0.67,Loamy,5.350286184,0.741596501,0.420744522
561.0738,30.538351,533.4,12.35,0.63,Loamy,5.025130709,0.025992639,0.551815648
572.61316,9.534598,1168.4,13.55,0.61,Loamy,5.784016218,0.108813557,0.611634074
582.46234,7.5335507,453.1,11.95,0.55,Loamy,4.903594551,0.092762552,0.631887013
684.1374,19.25185,1399.1,13.25,0.66,Volcanic,4.198933089,0.772458302,0.486775126
775.7613,21.69254,1375.9,12.5,0.66,Volcanic,4.02493412,0.246139583,0.59383494
518.9732,2.364559,1210.1,13.65,0.59,Peaty,5.255243266,0.103970987,0.493857225
597.58075,17.292873,1236.6,12.1,0.64,Silt,6.851884674,0.758807115,0.417181377
750.20667,9.354097,1104.5,13.25,0.6,Sandy,5.625653688,0.416201537,0.560610844
493.20242,10.870821,1734.9,14.25,0.66,Silt,6.700718352,0.059206031,0.494993423
774.38916,5.729062,1643.4,13.75,0.63,Volcanic,4.192455224,0.130830501,0.704884031
835.1317,5.7117004,2251.9,14.45,0.68,Volcanic,4.978324147,0.372727095,0.636176491
712.9866,0.35042816,854.4,13.9,0.56,Sandy,6.346120375,0.366075959,0.524884275
874.45483,21.054306,588.1,13.65,0.6,Rocky,5.70299798,0.288869502,0.553594612
820.06006,3.2872198,1100.9,13.15,0.59,Sandy,4.939950195,0.037296927,0.434991335
695.1945,11.900443,1032.4,13.85,0.61,Sandy,6.204148087,0.361518451,0.450579995
783.79755,2.1471422,1166.1,13.35,0.59,Sandy,5.84414356,0.387068594,0.443257666
553.8989,4.907307,1683.1,13.5,0.63,Silt,6.066863099,0.057409034,0.484535879
798.308,6.3894773,1294.6,13.05,0.61,Volcanic,5.721683837,0.07555185,0.511848288
742.4448,1.1965622,1222.6,13.05,0.59,Volcanic,5.72211043,0.35889463,0.516904258
777.43866,11.399002,1031.7,12.2,0.61,Sandy,5.919478125,0.424806519,0.45642842
760.23895,15.175222,1137.2,14.1,0.63,Sandy,4.931246345,0.385492278,0.518567777
669.3651,20.22651,594.9,12.55,0.6,Sandy,5.87794767,0.143411615,0.516522686
870.8868,8.322458,904.9,12.15,0.59,Rocky,4.436310469,0.259786149,0.421378155
623.5383,4.9129605,1352.7,13.85,0.61,Peaty,5.619310754,0.054213672,0.495224266
793.189,18.245264,529,13.05,0.59,Sandy,5.424548987,0.251102118,0.623069228
533.945,34.66071,275.2,12.7,0.62,Loamy,5.470561532,0.143699259,0.590073678
784.2408,30.79936,2087.1,14.95,0.75,Volcanic,4.537891302,0.204292388,0.7307065
573.72876,17.575134,1472.7,12.4,0.66,Silt,6.512838166,2.16E-09,0.455174017
660.2374,21.37805,1784.1,13.85,0.69,Volcanic,4.879423548,0.135345044,0.873576606
774.66833,62.237267,1671.3,13.25,0.81,Volcanic,3.928742988,0.133053842,0.66761396
648.13605,9.684363,1648.5,12.85,0.65,Volcanic,5.154659479,1.39E-08,0.838178595
740.9102,2.862472,600.1,13.4,0.55,Sandy,5.328644776,0.272745524,0.444454286
715.1558,6.469118,1477.9,12.65,0.62,Volcanic,5.111384867,0.452039069,0.667602109
683.1185,8.439273,749.3,12.85,0.57,Sandy,6.361446266,0.163234495,0.527070882
871.3005,8.362832,644.4,13.5,0.57,Rocky,4.563516829,0.27631046,0.431615769
877.1678,5.415735,1041.2,14.45,0.59,Rocky,5.732220214,0.379857366,0.478689342
508.72476,26.0148,268.7,12.7,0.59,Loamy,5.645047451,0.126564034,0.55662361
797.38745,0.66885805,1703.1,14.55,0.62,Volcanic,5.684934765,0.142316363,0.605961753
864.74054,33.27574,796.6,13.65,0.66,Sandy,4.977015946,0.008769161,0.613117322
903.9342,18.896233,1143.4,14,0.64,Sandy,4.556600527,0.160172225,0.458761159
207.06857,14.124042,1665,14.1,0.66,Silt,5.374096752,0.002195341,0.406218227
